Product Code,Product Description,Product Category Code,Tharisa PLC (1),Main Catagory (2),Sub Area (3),Product Category Description,Plant Area (4),STAT GROUP (5),STAT GROUP (6),STAT GROUP (7),STAT GROUP (8),Item Status,Statistical Group Code, Statistical Group Code Description , Bin Location , Bin Location Type , Quantity On Order , Stock On Hand , Max Stock QTY , Reorder QTY , Safety Stock QTY ,Moving Average Price, Total Value of Item 
430100046,JR6 CARDAN SHAFT 1300 W/L DPSE-CSHJR6- SRE1830x4575- 6100 - TERS CRUSHER SCREEN VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$13,720.00 ","13,720.00"
430100047,NEW VIBRATING WET SCREEN SUE3050 X 6400 - 6910 - VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,STA, Strategic Stock ,  ,  ,1, -   ,1, -   , R 1.00 ,"$1,585,000.00 ", -   
430100048,GRIZZLY BARS - ROW 1 SVS1260-19 (1) - PRM VGF VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,3,3, -   , R 3.00 ,"$61,583.33 ","184,750.00"
430100049,GRIZZLY BARS - ROW 2 SVS1260-19 (2) - PRM VGF VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,5,3, -   , R 3.00 ,"$24,100.00 ","120,500.00"
430100050,GRIZZLY BARS - ROW 3 STAINLESS STEEL - SVS1260-19 (3S) - PRM VGF VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,3,3, -   , R 3.00 ,"$25,500.00 ","76,500.00"
430100051,M36 X 150 HEX HEAD BOLT GR8.8 ROLLED TREAD - SCREEN EXCITER MOUNTING BOLTS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF ,40,13,50, -   , R 50.00 ,$525.00 ,"6,825.00"
430100052,M36 KWATANI EXCITER WASHER - SCREEN EXCITER MOUNTING,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF ,100,6,100, -   , R 100.00 ,$83.00 ,498
430100053,M36 HEX HEAD NYLOC NUT - SCREEN EXCITER MOUNTING,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF ,50,2,50, -   , R 50.00 ,$44.00 ,88
430100054,MOTOR SOLE PLATE SUE305X6400-6910 - AP SAS7135-81 REV 5 ITEM 7 & 8 - SCREEN EXCITER MOUNTING,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,4,4, -   , R 4.00 ,"$1,552.00 ","6,208.00"
430100055,DISCHARGE BEAM C/W FASTENERS P#:PMSS712804 - AP SAS7128-81 R4 - SUE3050x6400-6910 - WET SCREEN FRONT LINER VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,2,2, -   , R 2.00 ,"$31,675.44 ","63,350.88"
430100056,DISCHARGE BEAM LINER BENT C/W FASTENERS P#:PMSS713302 - AP SAS7133-81 R2 ITEM 4 SET OF 4 - SUE3050x6400-6910 - WET SCREEN FRONT LINER VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF ,1,4,2, -   , R 2.00 ,"$13,305.38 ","53,221.50"
430100057,RECONNED - WET SCREEN COMPLETE 2440 X 6710 SD CONVERTED TO VIB MOTOR DRIVE - GENESIS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,REC, Reconned stock ,  ,  ,1, -   , -   , -   , R -   ,"$889,950.00 ", -   
430100058,"KWATANI - BOLT SET - M42 HEX HEAD BOLT, NYLOC NUT, 2 X SPEC WASHER - VGF VOYAGER CRUSHER MOTOR HOLD DOWN BOLT",4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF ,15,1,16, -   , R 16.00 ,"$1,310.03 ","1,310.03"
430100059,KWATANI - RUBBER BUFFERS 200/70/180 - 07799SA,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,8,8, -   , R 8.00 ,"$3,316.00 ","26,528.00"
430100060,KWATANI - TOP PAD RUBBER BUFFERS AS PER SAJ0097 - PMSC0097,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,8,8, -   , R 8.00 ,$419.00 ,"3,352.00"
430100061,SIZEMECH - VGF FEED CHUTE MIDDLE SECTION - C/W 20MM HARDOX 400 BOLT ON LINERS - PRM VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$350,000.00 ","350,000.00"
430100062,SIZEMECH - VGF FEED CHUTE BOTTOM SECTION WITH CHAIN CURTAIN - C/W 20MM HARDOX 400 BOLT ON LINERS - PRM - VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$328,150.00 ","328,150.00"
430100063,SIZEMECH - VGF FINES DISCHARGE  CHUTE TOP SECTION - C/W 20MM HARDOX 400 BOLT ON LINERS PRM - VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$450,000.00 ","450,000.00"
430100064,SIZEMECH - VGF FINES DISCHARGE  CHUTE BOTTOM SECTION - C/W 20MM HARDOX 400 BOLT ON LINERS PRM - VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,2,1, -   , R 1.00 ,"$425,850.00 ","851,700.00"
430100065,RECONNED - COMPLETE SCREEN WITH BASE - TERS SCREEN VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,REC, Reconned stock , AAA , DEF , -   ,1, -   , -   , R -   ,"$1,449,098.00 ","1,449,098.00"
430100066,RECONNED - COMPLETE SCREEN DOUBLE DECK - SECONDARY SCREEN VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,REC, Reconned stock , AAA , DEF , -   ,1, -   , -   , R -   ,"$1,799,355.00 ","1,799,355.00"
430100067,"OVERSIZE DISCHARGE PAN LINER - MK1 THA-PSO-0001 - 0,85LX0,355WX16THK - GENESIS PRM SCREEN",4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,4,4, -   , R 4.00 ,"$17,455.00 ","69,820.00"
430100068,"OVERSIZE DISCHARGE PAN LINER - MK2 THA-PSO-0001 - 0,85Lx0,280Wx16THK - GENESIS PRM SCREEN",4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$2,615.00 ","2,615.00"
430100069,KWATANI - CARDAN SHAFT (DRIVE SHAFT) JEG33 - 1100mm W/L - DPSE-CSHJR6 - SEC CRUSHER SCREEN GENESIS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$10,983.00 ","10,983.00"
430100070,SIZEMECH - CHAIN CURTAIN - PRM VOYAGER VGF CHUTE - C/W FIXING BOLTS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,2, -   , R 1.00 ,"$68,000.00 ","68,000.00"
430100071,SIZEMECH - VIBRATING FEEDER - SV1345 - COARSE CONE CRUSHER GENESIS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$642,750.00 ","642,750.00"
430100072,SIZEMECH - PRM VGF VOYAGER CRUSHERS - 1500w X 8000L C/W 13KW VIB MOTORS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,2,2, -   , R 1.00 ,"$1,142,500.00 ","2,285,000.00"
430100073,SIZEMECH - ROW 1 FEED END - SVS 1260-17(1) GRIZZLY BARS WITH FIXING BOLTS - PRIMARY VOYAGER - SET OF 3,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,3,2, -   , R 2.00 ,"$26,500.00 ","79,500.00"
430100074,SIZEMECH - ROW 2 MIDDLE - SVS 1260-17(2) GRIZZLY BARS WITH FIXING BOLTS - PRIMARY VOYAGER - SET OF 3,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,4,2, -   , R 2.00 ,"$73,500.00 ","294,000.00"
430100075,SIZEMECH - ROW 3 DISCHARGE END - SVS 1260-17(3) GRIZZLY BARS WITH FIXING BOLTS - PRIMARY VOYAGER - SET OF 3,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,2,2, -   , R 2.00 ,"$76,500.00 ","153,000.00"
430100076,KWATANI - SUE3050X6100-6860 SCREEN. FRONT RUNNER SET OFF 9 C/W FASTERNERS (SAS7132-81 Rev3 Item 1) - PMSS713201 - WET SCREEN,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,2,2, -   , R 2.00 ,"$32,912.00 ","65,824.00"
430100077,KWATANI - SUE3050X6100-6860 SCREEN. REAR RUNNER SET OFF 9 C/W FASTENERS (SAS7132-81 Rev3 Item 2) - PMSS713202 - WET SCREEN,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,2,2, -   , R 2.00 ,"$25,763.00 ","51,526.00"
430100078,KWATANI -COMPLETE SET OF GEARBOX COVERS- PMSS-JEG33GC -  FOR 1 GEARBOX INCL FASTENERS - UNIVERSAL FIT LH & RH -TERS SCREEN VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BEA101 , BEA , -   ,1,1, -   , R 1.00 ,"$16,800.00 ","16,800.00"
430100079,KWATANI -INTERMEDIATE CARDAN SHAFT COVER - PMSS032200 -TERS SCREEN VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BEA101 , BEA , -   ,1,1, -   , R 1.00 ,"$9,750.00 ","9,750.00"
430100080,KWATANI - EXCITER BOLT SET - 1 X M30 X 220 BOLT / 2X M30 TH WASHER / 1 X M30 CLEVELOC NUT -TERS SCREEN VOYAGER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock ,  ,  ,8, -   ,8, -   , R 8.00 ,$941.00 , -   
430100081,"KWATANI - COMPLETE FEEDER - FUF2400-640 X 3000 - C/W JUD6/2050-404 525V UNBALANCED MOTORS, 6X RUBBER BUFFERS - VRN500 LINERS  -TERS SCREEN VOYAGER",4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BEA101 , BEA , -   ,1,1, -   , R 1.00 ,"$438,500.00 ","438,500.00"
430100082,SIZEMECH - 1 SET SADDLE TOP STRINGERS FOR 1830 X 6100 SD INCLINE SCREEN - SVP1382-1-ST,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BEA101 , BEA , -   ,1,1, -   , R 1.00 ,"$28,650.00 ","28,650.00"
430100083,SIZEMECH -AB-HD 50 ROSTA SCREEN MOUNT - EACH - NEW GENESIS ROM PRM CRUSHER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BEA101 , BEA , -   ,14,12, -   , R 10.00 ,"$8,960.00 ","125,440.00"
430100084,SIZEMECH -1500 LONG MANGANESE VGF BAR - PER SET OF 10 - NEW GENESIS ROM PRM CRUSHER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BEA101 , BEA ,10,1,2, -   , R 2.00 ,"$4,650.00 ","4,650.00"
430100085,SIZEMECH -80MM THICK RUBBER IMPACT PAN LINERS - PER SET - NEW GENESIS ROM PRM CRUSHER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BEA101 , BEA , -   ,1,1, -   , R 1.00 ,"$78,500.00 ","78,500.00"
430100086,SIZEMECH - SS10/200 STEEL SIDE PLATE LINERS - PER SET - NEW GENESIS ROM PRM CRUSHER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BEA101 , BEA ,2,1,2, -   , R 2.00 ,"$26,200.00 ","26,200.00"
430100087,SIZEMECH - NEW COMPLETE 1500 X 5000 VIBRATING GRIZZLY FEEDER - NEW GENESIS ROM PRM CRUSHER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , CABLE01 , CABLE , -   ,2,2, -   , R 1.00 ,"$1,158,500.00 ","2,317,000.00"
430100087,SIZEMECH - NEW COMPLETE 1500 X 5000 VIBRATING GRIZZLY FEEDER - NEW GENESIS ROM PRM CRUSHER,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BEA101 , BEA , -   ,2,2, -   , R 1.00 ,"$1,158,500.00 ","2,317,000.00"
430100088,SIZEMECH - MVE10 000/1/525 VOLT VIBRATOR MOTOR,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,2,2, -   , R 2.00 ,"$66,508.00 ","133,016.00"
430100089,SIZEMECH - AB-HD 50-2 ROSTA SCREEN MOUNTS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,18,18, -   , R 12.00 ,"$12,760.00 ","229,680.00"
430100090,"SIZEMECH - VGF GRIZZLY BARS, PRIMARY GENESIS , SV1474VGF",4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,6,6, -   , R 3.00 ,"$28,300.00 ","169,800.00"
430100091,"SIZEMECH - ISOLATION SPRING - PRIMARY VOYAGER, SV3000 STEEL COIL SPRING",4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,28,28, -   , R 14.00 ,"$4,586.00 ","128,408.00"
430100092,SIZEMECH - VGF TROLLEY WHEEL ADJUSTERS - GENESIS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,10,10, -   , R 8.00 ,"$2,800.00 ","28,000.00"
430100093,SIZEMECH - JAW CHRUSHER RUBBER ISOLATION BLOCKS 200X200 50 THICK,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,8,8, -   , R 6.00 ,"$1,500.00 ","12,000.00"
430100094,"SIZEMECH - VGF TROLLEY WHEEL COMPLETE WITH BEARING & SHAFT - GENESIS, SVP 1368-17",4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,8,8, -   , R 6.00 ,"$6,500.00 ","52,000.00"
430100095,SIZEMECH - VGF FEED CHUTE FOR STATIC GRIZZLY - GENESIS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$480,000.00 ","480,000.00"
430100096,SIZEMECH - VGF MIDDLE SECTION CHUTE BELOW THE STATIC GRIZZLY - GENESIS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$520,000.00 ","520,000.00"
430100097,SIZEMECH - VGF BOTTOM SECTION CHUTE WITH CHAIN CURTAIN - GENESIS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$350,000.00 ","350,000.00"
430100098,SIZEMECH - VGF BOTTOM SECTION CHUTE WITH SKIRT PLATED - GENESIS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$320,000.00 ","320,000.00"
430100099,SIZEMECH - JAW CRUSHER STAINLESS FEED CHUTE 10MM THICK - GENESIS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  ,  ,  ,1, -   ,1, -   , R 1.00 , $-   , -   
430100100,KWATANI - LINER WEDGE BRACKET - J068102,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,20,20, -   , R 15.00 ,$195.00 ,"3,900.00"
430100101,SIZEMECH - ROSTA SCREEN MOUNTS 1830 X 6100 - GENESIS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,2,2, -   , R 1.00 ,"$120,000.00 ","240,000.00"
430100102,SIZEMECH - VIBRATING GRIZZLY FEEDER TROLLEY - GENESIS,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  ,  ,  ,2, -   ,2, -   , R 1.00 , $-   , -   
430100103,SIZEMECH - MVE3000/15/1.9KW/525 VOLT VIBRATOR MOTOR,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,2,4, -   , R 2.00 ,"$23,143.00 ","46,286.00"
430100104,SCHENCK - VIBRATOR MOTOR F1600-6-7.0,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  ,  ,  ,2, -   ,2, -   , R 2.00 , $-   , -   
430100105,RECONNED - SCHENCK - VIBRATOR MOTOR F1600-6-7.0,4301,Plant WH1,Processing,Screens,Screens - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,,  , AAA , DEF , -   ,1, -   , -   , R -   ,"$19,525.92 ","19,525.92"
430200009,TECH NORTH - PU PANELS 305X305X31THK - 13 X 61 SLOTTED,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Obsolete,ZCO, Not used , BI01201 , RACAR , -   ,78, -   , -   , R -   ,$335.00 ,"26,130.00"
430200010,MULTOTEC - IM PANEL HI FLOW 305X305X30 0.8X8.8 T1 - 103901 - WET SCREEN GENESIS,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI01102 , RACAR ,100,342,250, -   , R 200.00 ,$323.60 ,"110,671.20"
430200011,"MULTOTEC - IM PANEL HI FLOW 305X305X30 0.8X8.8 T1, 50WB - 100889 - WET SCREEN GENESIS",4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI02202 , RACAR , -   ,109,30, -   , R 15.00 ,$334.83 ,"36,496.47"
430200012,PU PANELS - TH48 - 30 X 0.23MT - 0.23MM TAPERED - FOUNDARY PLANT,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI01202 , RACAR , -   ,10,6, -   , R 2.00 ,"$14,439.00 ","144,390.00"
430200013,"MULTOTEC - IM PANEL HI FLOW - 305X305X30 - 0.5X12 T1,SIP,50WB - 123345 - WET SCREEN VOYAGER",4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI02101 , RACAR , -   ,67,100, -   , R 50.00 ,$277.73 ,"18,607.91"
430200014,"MULTOTEC - IM PANEL HI FLOW - 305X305X30 - 0.5X12 T1,SIP - 122535 - WET SCREEN VOYAGER",4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI02102 , RACAR , -   ,409,400, -   , R 200.00 ,$314.98 ,"128,826.71"
430200015,"MULTOTEC - IM PANEL - 305X305X30 - SOLID T1H,KP4-5349 FRAME - 101069 - WET SCREEN VOYAGER",4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI01203 , RACAR , -   ,85,120, -   , R 80.00 ,$334.82 ,"28,459.73"
430200016,"MULTOTEC - IM PANEL - 305X305X40 - SOLID T1H,KP4-5349 FRAME - 119336 - WET SCREEN VOYAGER",4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI02201 , RACAR , -   ,133,40, -   , R 20.00 ,$323.94 ,"43,084.35"
430200017,"MULTOTEC - IM SADDLE TOP 305 LG YELLOW T2,4 PIN- 128094 - WET SCREEN VOYAGER",4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI02202 , RACAR , -   ,150,260, -   , R 130.00 ,$146.27 ,"21,941.08"
430200018,MULTOTEC - IM SIDE LINER 200X1220X25 22.5DEG TC - 152892 - WET SCREEN VOYAGER,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI02301 , RACAR , -   ,6,10, -   , R 6.00 ,$843.42 ,"5,060.52"
430200019,MULTOTEC - IM SIDE LINER 150X1220X25 UNDRILLED 22.5DEG TC - 152057 - WET SCREEN VOYAGER,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock ,  ,  ,15, -   ,10, -   , R 6.00 ,$765.17 , -   
430200020,MULTOTEC - IM SIDE LINER 150X610X25  22.5DEG TC - 159623 - WET SCREEN VOYAGER,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI02303 , RACAR , -   ,6,4, -   , R 2.00 ,$545.62 ,"3,273.70"
430200021,MULTOTEC - IM SIDE LINER 200X610X25 UNDRILLED 22.5DEG TC - 169739 - WET SCREEN VOYAGER,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , BI02304 , RACAR , -   ,7,4, -   , R 2.00 ,$585.40 ,"4,097.80"
430200022,MULTOTEC - IM SIDE LINER 150X806X25 UNDRILLED 22.5DEG TC - 204612 - WET SCREEN VOYAGER,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , BI02305 , RACAR , -   ,5,4, -   , R 2.00 ,$529.22 ,"2,646.10"
430200023,MULTOTEC - PU WEDGE 42/62X225X25/95 SHORE TAPERED SIDES 54 TO 34 RH- 177615 - WET SCREEN VOYAGER,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI02306 , RACAR , -   ,22,20, -   , R 10.00 ,$207.87 ,"4,573.14"
430200024,MULTOTEC - PU WEDGE 42/62X225X25/95 SHORE TAPERED SIDES 54 TO 34 LH - 177616 - WET SCREEN VOYAGER,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI02307 , RACAR , -   ,10,20, -   , R 10.00 ,$207.87 ,"2,078.70"
430200025,MULTOTEC - MD PANEL RUBBER 305X305X50 SOLID T1H - 116265 - SEC SCREEN VOYAGER,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI03101 , RACAR , -   ,28,8, -   , R 6.00 ,$607.12 ,"16,999.36"
430200026,MULTOTEC - IM PANEL RUBBER 305X305X50 50X50-60A 3X4GRID - T1H FRAME RIO-002-001- 207572 - SEC SCREEN VOYAGER,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI03102 , RACAR , -   ,148,200, -   , R 100.00 ,$535.76 ,"79,292.42"
430200027,MULTOTEC - SIDE LINER 150X1220X30 TF - 228555(101704) - SEC SCREEN VOYAGER,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , BI02308 , RACAR , -   ,8,8, -   , R 4.00 ,"$1,570.79 ","12,566.32"
430200028,"MULTOTEC - BD PANEL RUBBER 610X610X60 50/60X90 BD,CWPLUGS - 228551 - SEC SCREEN VOYAGER",4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BI01402 , RACAR , -   ,32,32, -   , R 16.00 ,"$5,525.01 ","176,800.32"
430200030,MULTOTEC - SIDE LINER 400X1220X40 TF - 228554 - SEC SCREEN VOYAGER,4302,Plant WH1,Processing,Screens,Screens - Panels,N/A 4,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , BI03204 , RACAR , -   ,10,10, -   , R 6.00 ,"$4,390.00 ","43,900.00"
